"405 S San Antonio Rd, Mountain View, CA 94040",2014-11,"In December 2011, Council authorized a Gatekeeper request for a mixed-
use development on 9.9 acres. The project consists of office ( 360,909
square feet), retail /commercial (107,835 square feet), cinema (
approx. 1410 seats) and hotel ( 167 rooms) totaling approximately
1,080,800 square feet. A project EIR and General Plan Subsequent EIR
are being prepared for the project. Project plans are posted at
www.mountainview.gov/planning. Status/Next Ste p(s): Under review. On
July 1, 2014 the City Council held a public hearing and decided to
postpone a decision on the application until after the draft San
Antonio Precise Plan is published later this year. Council also
directed the applicant to revise t he project to include housing. The
application is tentatively scheduled for Council’s consideration on
December 2, 2014. Planning Area: San Antonio Project Planner: Nancy
Minicucci"
"405 S San Antonio Rd, Mountain View, CA 94040",2014-12,"In December 2011, Council authorized a Gatekeeper request for a mixed-
use development on 9.9 acres. The project consists of office ( 360,909
square feet), retail /commercial (107,835 square feet), cinema (
approx. 1410 seats) and hotel ( 167 rooms) totaling approximately
1,080,800 square feet. A project EIR and General Plan Subsequent EIR
are being prepared for the project. Project plans are posted at
www.mountainview.gov/planning. Status/Next Step(s): Approved. On
December 2, 2014, the City Council approved the project and certified
the EIR. The applicant will be submitting building permit in early
2015. Planning Area: San Antonio Project Planner: Nancy Minicucci"
"405 S San Antonio Rd, Mountain View, CA 94040",2015-1,"In December 2011, Council authorized a Gatekeeper request for a mixed-
use development on 9.9 acres. The project consists of office ( 360,909
square feet), retail /commercial (107,835 square feet), cinema (
approx. 1410 seats) and hotel ( 167 rooms) totaling approximately
1,080,800 square feet. A project EIR and General Plan Subsequent EIR
are being prepared for the project. Project plans are posted at
www.mountainview.gov/planning. Status/Next Step(s): Approved. On
December 2, 2014, the City Council approved the project and certified
the EIR. The applicant will be submitting building permit plans in
early 2015. Planning Area: San Antonio Project Planner: Nancy
Minicucci"
"405 S San Antonio Rd, Mountain View, CA 94040",2015-2,"In December 2011, Council authorized a Gatekeeper request for a mixed-
use development on 9.9 acres. The project consists of office (360,909
square feet), retail/commercial (107,835 square feet), cinema (approx.
1410 seats) and hotel (167 rooms) totaling approximately 1,080,800
square feet. A project EIR and General Plan Subsequent EIR are being
prepared for the project. Project plans are posted at
www.mountainview.gov/planning. Status/Next Step(s): Approved. The
applicant submitted building permit plans, and staff is currently
reviewing the plans. Planning Area: San Antonio Project Planner: Nancy
Minicucci"
"405 S San Antonio Rd, Mountain View, CA 94040",2015-3,"In December 2011, Council authorized a Gatekeeper request for a mixed-
use development on 9.9 acres. The project consists of office ( 360,909
square feet), retail /commercial (107,835 square feet), cinema (
approx. 1410 seats) and hotel ( 167 rooms) totaling approximately
1,080,800 square feet. A project EIR and General Plan Subsequent EIR
are being prepared for the project. Project plans are posted at
www.mountainview.gov/planning. Status/Next Step(s): Approved. Building
permit plans are currently under review. Planning Area: San Antonio
Project Planner: Nancy Minicucci Applicant: Merlone Geier Partners"
"405 S San Antonio Rd, Mountain View, CA 94040",2015-4,"In December 2014, Council approved a request for a mixed-use
development on 9.9 acres. The project consists of office ( 360,909
square feet), retail /commercial (107,835 square feet), cinema
(approx. 1410 seats) and hotel ( 167 rooms) totaling approximately
1,080,800 square feet. Status/Next Step(s): Approved. Building permit
plans are currently under review. Planning Area: San Antonio Project
Planner: Nancy Minicucci Applicant: Merlone Geier Partners"
"405 S San Antonio Rd, Mountain View, CA 94040",2015-8,"In December 2014, Council approved a request for a mixed-use
development on 9.9 acres. The project consists of office ( 360,909
square feet), retail /commercial (107,835 square feet), cinema
(approx. 1410 seats) and hotel ( 167 rooms) totaling approximately
1,08 0,800 square feet. Status/Next Step(s): Approved. Building permit
plans are currently under review. Planning Area: San Antonio Project
Planner: Nancy Minicucci Applicant: Merlone Geier Partners"
"405 S San Antonio Rd, Mountain View, CA 94040",2015-9,"In December 2014, Council approved a request for a mixed-use
development on 9.9 acres. The project consists of office ( 360,909
square feet), retail /commercial (107,835 square feet), cinema
(approx. 1410 seats) and hotel ( 167 rooms) totaling approximately
1,080,800 square feet. review."
"405 S San Antonio Rd, Mountain View, CA 94040",2015-10,"In December 2014, Council approved a request for a mixed-use
development on 9.9 acres. The project consists of office ( 360,909
square feet), retail /commercial (107,835 square feet), cinema (
approx. 1410 seats) and hotel ( 167 rooms) totaling approximately
1,080,800 square feet. review."
"405 S San Antonio Rd, Mountain View, CA 94040",2016-2,"In December 2014, Counci l approved a request for a mixed-use
development on 9.9 acres. The project consists of office ( 360,909
square feet), retail /commercial (107,835 square feet), cinema (
approx. 1410 seats) and hotel ( 167 rooms) totaling approximately
1,080,800 square feet. buildings. Building permit plans for the hotel,
cinema, and parking garage are currently under review."
"405 S San Antonio Rd, Mountain View, CA 94040",2016-3,"In December 2014, Council approved a request for a mixed-use
development on 9.9 acres. The project consists of office ( 360,909
square feet), retail /commercial (107,835 square feet), cinema (
approx. 1410 seats) and hotel ( 167 rooms) totaling approximately
1,080,800 square feet. buildings. Building permit plans for the hotel,
cinema, and parking garage are currently under review."
"405 S San Antonio Rd, Mountain View, CA 94040",2016-6,"In December 2014, Council approved a request for a mixed-use
development on 9.9 acres. The project consists of office ( 360,909
square feet), retail /commercial (107,835 square feet), cinema (
approx. 1410 seats) and hotel ( 167 rooms) totaling approximately
1,080,800 square feet. buildings, cinema, and parking garage. The
Building permit plans for the hotel are currently under review."
"405 S San Antonio Rd, Mountain View, CA 94040",2017-2,"In December 2014, Council approved a request for a mixed-use
development on 9.9 acres. The project consists of office ( 360,909
square feet), retail /commercial (107,835 square feet), cinema (
approx. 1410 seats) and hotel ( 167 rooms) totaling approximately
1,080,800 square feet. buildings, cinema, hotel, and parking garage."
"405 S San Antonio Rd, Mountain View, CA 94040",2017-4,"In December 2014, Council approved a request for a mixed-use
development on 9.9 acres. The project consists of office ( 360,909
square feet), retail /commercial (107,835 square feet), cinema (
approx. 1410 seats) and hotel (167 rooms) totaling approximately
1,080,800 square feet. buildings, cinema, hotel, and parking garage."
"405 S San Antonio Rd, Mountain View, CA 94040",2017-6,"In December 2014, Council approved a request for a mixed-use
development on 9.9 acres. The project consists of office ( 360,909
square feet), retail /commercial (107,835 square feet), cinema (
approx. 1410 seats) and hotel ( 167 rooms) totaling approximately
1,080,800 square feet. buildings, cinema, hotel, and parking garage."
"405 S San Antonio Rd, Mountain View, CA 94040",2018-1,"In December 2014 Council approved a request for a mixed-use
development on 9.9 acres. The project consists of office ( 360,909
square feet), retail /commercial (107,835 square feet), cinema (
approx. 1410 seats) and hotel ( 167 rooms) totaling approximately
1,080,800 square feet."
"405 S San Antonio Rd, Mountain View, CA 94040",2018-9,"In December 2014 Council approved a request for a mixed-use
development on 9.9 acres. The project consists of office ( 360,909
square feet), retail /commercial (107,835 square feet), cinema (
approx. 1,410 seats) and hotel ( 167 rooms) totaling approximately
1,080,800 square feet."
"405 S San Antonio Rd, Mountain View, CA 94040",2018-11,"In December 2014 Council approved a request for a mixed-use
development on 9.9 acres. The project con sists of office ( 360,909
square feet), retail /commercial (107,835 square feet), cinema (
approx. 1,410 seats) and hotel ( 167 rooms) totaling approximately
1,080,800 square feet."
"405 S San Antonio Rd, Mountain View, CA 94040",2019-2,"In December 2014 Council approved a request for a mixed-use
development on 9.9 acres. The project consists of office ( 360,909
square feet), retail /commercial (107,835 square feet), cinema (
approx. 1,410 seats) and hotel ( 167 rooms) totaling approximately
1,080,800 square feet."
"405 S San Antonio Rd, Mountain View, CA 94040",2019-6,"In December 2014, the City Council approved a mixed-use development on
9.9-acre project site consisting of office (360,909 square f eet),
retail/commercial (107,835 square feet), cinema (approx. 1,410 seats)
and hotel (167 rooms) uses totaling approximately 1,080,800 square
feet at the San Antonio Center."
"420 San Antonio Rd, Mountain View, CA 94040",2013-5,"In January 2013, Council authorized a Gatekeeper request by the Pillar
Group to study a high-density apartment project with a 1.85 FAR on 4.6
acres. Formal review of this Gatekeeper will start in July 2013."
"420 San Antonio Rd, Mountain View, CA 94040",2013-6,"In January 2013, Council authorized a Gatekeeper request by the Pillar
Group to study a high-density apartment project on 4.6 acres. Formal
review of this Gatekeeper will start in July 2013."
"420 San Antonio Rd, Mountain View, CA 94040",2013-9,"In January 2013, Council authorized a Gatekeeper request by the Pillar
Group to study a high-density apartment project on 4.6 acres. The
applicant submitted plans for a 376 unit project that is scheduled for
an EPC study session on September 25. (San Antonio Planning Area)"
"420 San Antonio Rd, Mountain View, CA 94040",2013-10,"In January 2013, Council authorized a Gatekeeper request by the Pillar
Group to study a high-density apartment project on 4.6 acres. The
applicant submitted plans for a 376 unit project. EPC reviewed the
plan at a study session on September 25. Staff and EPC direction was
to incorporate retail space along San Antonio Road and focus on height
transitions at the perimeter."
"420 San Antonio Rd, Mountain View, CA 94040",2013-11,"In January 2013, Council authorized a Gatekeeper request by the Pillar
Group to study a high-density apartment project on 4.6 acres. The
applicant submitted plans for a 376 unit project. EPC reviewed the
plan at a study session on September 25. Staff an d EPC direction was
to incorporate retail space along San Antonio Road and focus on height
transitions at the perimeter."
"420 San Antonio Rd, Mountain View, CA 94040",2013-12,"In January 2013, Council authorized a Gatekeeper request by the Pillar
Group to study a high-density apartment project of up to 376 units on
4.6 acres. EPC directed the applicant to add retail space along San
Antonio Road and focus on height transitions a t the perimeter."
"420 San Antonio Rd, Mountain View, CA 94040",2014-1,"In January 2013, Council authorized a Gatekeeper request by the Pillar
Group to study a high-density apartment project of up to 376 units on
4.6 acres. EPC directed the applicant to add retail space along San
Antonio Road and focus on height transitions at the perimeter."
"420 San Antonio Rd, Mountain View, CA 94040",2014-3,"In January 2013, Council authorized a Gatekeeper request by t he
Pillar Group to study a high-density apartment project of up to 373
units on 5.7 acres. EPC directed the applicant to add retail space
along San Antonio Road and focus on height transitions at the
perimeter."
"420 San Antonio Rd, Mountain View, CA 94040",2014-4,"In January 2013, Council authorized a Gatekeeper request by the Pillar
Group to study a high-density apartment project of up to 373 units on
5.7 acres. EPC directed the applicant to add retail space along San
Antonio Road and focus on height transitions a t the perimeter."
"420 San Antonio Rd, Mountain View, CA 94040",2014-6,"Request for an amendment to the General Plan Land Use Map to change up
to 14 acres from General Mixed-Use to Mixed-Use Corridor and a request
for a amend the zoning map from CRA (Commercial/Residential-Arterial)
to P (Planned Community) and a Planned Community Permit to construct a
373-unit, 4-story apartment building with 10,000 sq. ft. of ground
floor retail to replace 7 existing retail, office and industria l
buildings totaling approximately 80,670 square feet on a 5.7 acre
site, on the west side of San Antonio Road between Fayette Drive and
Miller Drive. Status/Next Step(s): Under review. Council authorized a
gatekeeper to amend the General Plan for 14-acres on the west side San
Antonio Road and rezone th e 5.7-acre project site. The applicant
submitted plans for informal Development Review Committee (DRC) review
and comment, and the EIR for the project has commenced. Environmental
Planning Commission a nd Council hearings are expected in late 2014
and/or early 2015. Planning Area: San Antonio Project Planner: Scott
Plambaeck"
"420 San Antonio Rd, Mountain View, CA 94040",2014-8,"Request for an amendment to the General Plan Land Use Map to change up
to 14 acres from General Mixed-Use to Mixed-Use Corridor and a request
for a amend the zoning map from CRA (Commercial/Residential-Arterial)
to P (Planned Community) and a Planned Community Permit to construct a
373-unit, 4-story apartment building with 10,000 sq. ft. of ground
floor retail to replace 7 existing retail, office and industrial
buildings totaling approximately 80,670 square feet on a 5.7 acre
site, on the west side of San Antonio Road between Fayette Drive and
Mille r Drive. Status/Next Step(s): Under review. Council authorized a
gatekeeper to amend the General Plan for 14-acres on the west side San
Antonio Road and rezone th e 5.7-acre project site. The applicant
submitted plans for informal Development Review Comm ittee (DRC)
review and comment, and the EIR for the project has commenced. A City
Council study session tentatively scheduled for October 7, 2014.
Planning Area: San Antonio Project Planner: Scott Plambaeck"
"420 San Antonio Rd, Mountain View, CA 94040",2014-10,"Request for an amendment to the General Plan Land Use Map to change up
to 14 acres from General Mixed-Use to Mixed-Use Corridor and a request
for a amend the zoning map from CRA (Commercial/Residential-Arterial)
to P (Planned Community) and a Planned Community Permit to construct a
373-unit, 4-story apartment building with 10,000 sq. ft. of ground
floor retail to replace 7 existing retail, office and industrial
buildings totaling approximately 80,670 square feet on a 5.7 acre
site, on the west side of San Antonio Road between Fayette Drive and
Miller Drive. Status/Next Step(s): Under review. Council authorized a
gatekeeper to amend the General Plan for 14-acres on the west side San
Antonio Road and rezone th e 5.7-acre project site. The applicant
submitted plans for informal Development Review Committee (DRC) review
and comment, and the EIR for the project has commenced. A City Council
study session ten tatively scheduled for October 28, 2014. Planning
Area: San Antonio Project Planner: Scott Plambaeck"
"420 San Antonio Rd, Mountain View, CA 94040",2014-11,"Request for an amendment to the General Plan Land Use Map to change up
to 14 acres fr om General Mixed-Use to Mixed-Use Corridor and a
request for a amend the zoning map from CRA (Commercial/Residential-
Arterial) to P (Planned Community) and a Planned Community Permit to
construct a 373-unit, 4-story apartment building with 10,000 sq. ft. o
f ground floor retail to replace 7 existing retail, office and
industrial buildings totaling approximately 80,670 square feet on a
5.7 acre site, on the west side of San Antonio Road between Fayette
Drive and Miller Drive. Status/Next Step(s): Under rev iew. Council
authorized a gatekeeper to amend the General Plan for 14-acres on the
west side San Antonio Road and rezone th e 5.7-acre project site. The
applicant submitted plans for informal Development Review Committee
(DRC) review and comment, and the E IR for the project has commenced.
Planning Area: San Antonio Project Planner: Scott Plambaeck"
"420 San Antonio Rd, Mountain View, CA 94040",2014-12,"Request for an amendment to the General Plan Land Use Map to change up
to 14 acres from General Mixed-Use to Mixed-Use Corridor and a request
for a amend the zoning map from CRA (Commercial/Residential-Arterial)
to P (Planned Commun ity) and a Planned Community Permit to construct
a 373-unit, 4-story apartment building with 10,000 sq. ft. of ground
floor retail to replace 7 existing retail, office and industrial
buildings totaling approximately 80,670 square feet on a 5.7 acre
site, on the west side of San Antonio Road between Fayette Drive and
Miller Drive. Status/Next Step(s): Under review. Council authorized a
gatekeeper to amend the General Plan for 14-acres on the west side San
Antonio Road and rezone th e 5.7-acre project site. The applicant
submitted plans for informal Development Review Committee (DRC) review
and comment, and the EIR for the project has commenced. Planning Area:
San Antonio Project Planner: Scott Pla mbaeck"
"420 San Antonio Rd, Mountain View, CA 94040",2015-1,"Request for an amendment to the General Plan Land Use Map to change up
to 14 acres from General Mixed-Use to Mixed-Use Corridor and a request
for a amend the zoning map from CRA (Commercial/Residential-Arterial)
to P (Planned Commun ity) and a Planned Community Permit to construct
a 373-unit, 4-story apartment building with 10,000 sq. ft. of ground
floor retail to replace 7 existing retail, office and industrial
buildings totaling approximately 80,670 square feet on a 5.7 acre
site, on the west side of San Antonio Road between Fayette Drive and
Miller Drive. Status/Next Step(s): Under review. Council authorized a
gatekeeper to amend the General Plan for 14-acres on the west side San
Antonio Road and rezone th e 5.7-acre project site. The applicant
submitted plans for informal Development Review Committee (DRC) review
and comment, and the EIR for the project has commenced. Planning Area:
San Antonio Project Planner: Scott Plambaeck"
"420 San Antonio Rd, Mountain View, CA 94040",2015-2,"Request for a Planned Community Permit to construct a 373-unit,
4-story apartment building with 10,000 sq. ft. of ground floor retail
to replace 7 existing retail, office and industrial buildings totaling
approximately 80,670 square feet on a 5.7 acre site, on the west side
of San Antonio Road between Fayette Drive and Miller Drive.
Status/Next Step(s): Under review. Council authorized a gatekeeper to
amend the General Plan for 14-acres on the west side San Antonio Road
and rezone the 5.7-acre project site. The San Antonio Precise Plan was
adopted in December 2014, making the General Plan Amendment and Zoning
Amendments (the gatekeeper) no long necessary. The applicant submitted
plans for informal Development Review Committee (DRC) review and
comment, and the EIR for the project has commenced. Planning Area: San
Antonio Project Planner: Scott Plambaeck"
"420 San Antonio Rd, Mountain View, CA 94040",2015-3,"Request for a Planned Community Permit to construct a 373-unit,
4-story apartment building with 10,000 sq. ft. of ground floor retail
to replace 7 existing retail, office and industrial buildings totaling
approximately 80,670 square feet on a 5.7 acre site, on the west side
of San Antonio Road between Fayette Drive and Miller Drive.
Status/Next Step(s): Under review. Council authorized a gatekeeper to
amend the General Plan for 14-acres on the west side San Antonio R oad
and rezone th e 5.7-acre project site. The San Antonio Precise Plan
was adopted in December 2014, making the General Plan Amendment and
Zoning Amendments (the gatekeeper) no long necessary. The applicant
submitted plans for informal Development Review Committee (DRC) review
and comment, and the EIR for the project has commenced. Planning Area:
San Antonio Project Planner: Scott Plamb aeck Applicant: Prometheus
Real Estate Group"
"420 San Antonio Rd, Mountain View, CA 94040",2015-4,"Request for a Planned Community Permit to construct a 373-unit,
4-story apartment building with 10,000 sq. ft. of ground floor retail
to replace 7 existing retail, office and industrial buildings totaling
approximately 80,670 square feet on a 5.7 acre site, on the west side
of San Antonio Road between Fayette Drive and Miller Drive. Status/Ne
xt Step(s): Under review. The San Antonio Precise Plan was adopted in
December 2014. The applicant has re submitted plans for a higher
density project (State Density Bonus) for review. Planning Area: San
Antonio Project Planner: Scott Plambaeck Applicant: Prometheus Real
Estate Group"
"420 San Antonio Rd, Mountain View, CA 94040",2015-5,"Request for a Planned Community Permit to construct a 373-unit,
4-story apartment building with 10,000 sq. ft. of ground floor retail
to replace 7 existing retail, office and industrial buildings totaling
approximately 80,670 square feet on a 5.7 acre site, on the we st side
of San Antonio Road between Fayette Drive and Miller Drive.
Status/Next Step(s): Under review. The San Antonio Precise Plan was
adopted in December 2014. The applicant has re submitted plans for a
higher density project (State Density Bonus) for review. Planning
Area: San Antonio Project Planner: Scott Plambaeck Applicant:
Prometheus Real Estate Group"
"420 San Antonio Rd, Mountain View, CA 94040",2015-6,"Request for a Planned Community Permit to construct a 373-unit,
4-story apartment building with 10,000 sq. ft. of ground floor retail
to replace 7 existing retail, office and industrial buildings totaling
approximately 80,670 square feet on a 5.7 acre site, on the west side
of San Antonio Road between Fayette Drive and Miller Drive.
Status/Next Step(s): Awaiting revisions. The San Antonio Precise Plan
was adopted in Dec ember 2014. The applicant has re submitted plans
for a higher density project (State Density Bonus) for review.
Planning Area: San Antonio Project Planner: Scott Plambaeck Applicant:
Prometheus Real Estate Group"
"420 San Antonio Rd, Mountain View, CA 94040",2015-8,"Request for a Planned Community Permit to construct a 373-unit,
4-story apartment building with 10,000 square feet of ground floor
retail to replace 7 existing retail, office and industrial buildings
totaling approximately 80,670 square feet on a 5.7 acre site, on th e
west side of San Antonio Road between Fayette Drive and Miller Drive.
Status/Next Step(s): Awaiting revisions. The San Antonio Precise Plan
was adopted in December 2014. The applicant has re submitted plans for
a higher density project (State Density Bonus) for review. Planning
Area: San Antonio Project Planner: Scott Plambaeck Applicant:
Prometheus Real Estate Group"
"420 San Antonio Rd, Mountain View, CA 94040",2015-9,"Request for a Planned Community Permit to construct a 373-unit,
4-story apartment building with 10,000 square feet of ground floor
retail to replace 7 existing retail, office and industrial buildings
totaling approximately 80,670 square feet on a 5.7 acre site, on the
west side of San Antonio Road between Fayette Drive and Miller Drive.
adopted in December 2014. The applicant has re submitted plans for a
higher density project (State Density Bonus) for review."
"555 Showers Dr, Mountain View, CA 94040",2013-5,"In April 2013, Council authorized a Gatekeeper request by Target to
study a new 158,000 two-story Target building and 22,500 square feet
in ancillary retail buildings. Formal review of this Gatekeeper will
start in July 2013, with an EPC study session sch eduled for August
2013 and a Council study session in fall 2013. (San Antonio Planning
Area)"
"555 Showers Dr, Mountain View, CA 94040",2013-6,"In April 2013, Council authorized a Gatek eeper request by Target to
study a new 158,000 two-story Target building and 22,500 square feet
in ancillary retail buildings. Formal review will start in July 2013,
with an EPC study session in August 2013 and a Council study session
in fall 2013. A final Council hearing is anticipated in the latter
half of 2014."
"555 Showers Dr, Mountain View, CA 94040",2013-7,"In April 2013, Council authorized a Gatekeeper request by Target to
study a new 158,000 two-story Target building and 22,500 square feet
in ancillary retail buildings. Formal review will start in July 2013,
with an EPC study session in August 2013 and a Council study session
in fall 2013. A final Council hearing is anticipated in the latter
half of 2014."
"555 Showers Dr, Mountain View, CA 94040",2013-8,"In April 2013, Council authorized a Gatekeeper request by Target to
study a new 158,000 two-story Target building and 22,500 square feet
in ancillary retail buildings. A formal application is expected in
mid-September 2013, with an EPC and Council study session in the
latter half of 2013. A final Council hearing is anticipated in the
latter half of 2014 at the earliest."
"555 Showers Dr, Mountain View, CA 94040",2013-9,"In April 2013, Council authorized a Gatekeeper request by Target to
study a new 158,000 two- story Target building and 22,500 square feet
in ancillary retail buildings. A formal application is expected in
mid- September 2013, with an EPC and Council study session in the
latter half of 2013. A final Council hearing is anticipated in the
latter half of 2014 at the earliest."
"555 Showers Dr, Mountain View, CA 94040",2013-10,"In April 2013, Council authorized a Gatekeeper request by Target to
study a new 158,000 two-story Target building and 22,500 square feet
in ancillary retail buildings. Target submitted plans in mid-September
2013. The EPC and Council will hold study sessions in
October/November. A final Council hearing is anticipated in the latter
half of 2014 at the earliest."
"555 Showers Dr, Mountain View, CA 94040",2013-11,"In April 2013, Council authorized a Gatekeeper request by Target to
study a new 158,000 two-story Target building and 22,500 square feet
in ancillary retail buildings. Target submitted plans in mid-
September 2013 and an EPC study session occurred on October 23, 2013.
Target is revising their plans prior to a Council study session in
early 2014. A final Council hearing is anticipated in the latter half
of 2014 at the earliest."
"555 Showers Dr, Mountain View, CA 94040",2013-12,"In April 2013, Council authorized a Gatekeeper request by Target to
study a new 158,000 two-story Target building and 22,500 square feet
in ancillary retail buildings. Target submitted plans in mid-
September 2013 and an EPC study session occurred in Octob er 2013.
Target is revising their plans prior to a Council study session in
early 2014. A final Council hearing is anticipated in the latter half
of 2014 at the earliest."
"600 National Ave, Mountain View, CA 94043",2013-8,"In July 2013, Council authorized a Gatekeeper request by Lamb Partners
t o study a rezoning of 4.5 acres to allow a new 140,000 square foot
office building (0.65 FAR). Council authorized the start of the review
to occur in September 2013. (Moffett/Whisman Planning Area)"
"600 National Ave, Mountain View, CA 94043",2013-9,"In July 2013, Council authorized a Gatekeeper request by Lamb Partners
to study a rezoning of 4.5 acres to allow a new 140,000 square foot
office building (0.65 FAR). Council authorized the start of the review
to occur in September 2013. (Moffett/Whisman Planning Area)"
"600 National Ave, Mountain View, CA 94043",2013-10,"In July 2013, Council authorized a Gatekeeper request by Lamb Partners
to study a rezoning of 4.5 acres to allow a new 140,000 square foot
office building (0.65 FAR). An EPC study session is scheduled for
October 2013. (Moffett/Whisman Planning Area) (Lindsay Hagan)"
"600 National Ave, Mountain View, CA 94043",2013-11,"In July 2013, Council authorized a Gatekeeper request by Lamb Partners
to study a rezoning of 4.5 acres to allow a new 140,000 square foot
office building (0.65 FAR). The EPC reviewed the project at a study
session in October 2013. (Moffett/Whisman Pla nning Area)"
"600 National Ave, Mountain View, CA 94043",2013-12,"In July 2013, Council authorized a Gatekeeper request by National
Avenue Partners to study a rezoning of 4.5 acres to allow a new
140,000 square foot office building (0.65 FAR). The EPC reviewed the
project at a study session in October 2013. Final Counc il action is
expected before summer 2014."
"600 National Ave, Mountain View, CA 94043",2014-1,"In July 2013, Council authorized a Gatekeeper request by National
Avenue Partners to study a rezoning of 4.5 acres to allow a new
140,000 square foot office building (0.65 FAR). The EPC reviewed the
project at a study session in October 2013. Final Council action is
expected before summer 2014."
"600 National Ave, Mountain View, CA 94043",2014-2,"In July 2013, Council authorized a Gatekeep er request by National
Avenue Partners to study a rezoning of 4.5 acres to allo w a new
140,000 square foot office building (0.65 FAR). The EPC reviewed the
project at a study session in October 2013. Final Council action is
expected before summer 2014."
"600 National Ave, Mountain View, CA 94043",2014-3,"In July 2013, Council authorized a Gatekeeper request by National
Avenue Partners to study a rezoning of 4.5 acres to allow a new
140,000 square foot office building (0.65 FAR). The EPC reviewed the
project at a study session in October 2013. Final Council action is
expected before summer 2014."
"600 National Ave, Mountain View, CA 94043",2014-4,"In July 2013, Council authorized a Gatekeeper request by National
Avenue Partners to study a rezoning of 4.5 acres to allow a new
140,000 square foot office building (0.65 FAR). The EPC reviewed the
project at a study session in October 2013. The project will return to
the EPC on April 19, 2014 for a recommendation to Council. Final
Council action is expected before summer 2014. (Moffett/Whisman
Planning Area) (Lindsay Hagan)"
"600 National Ave, Mountain View, CA 94043",2014-6,"In May 2014, the City Council approved a request by National Avenue
Partners to rezone 4.8 acres (210,346 sq. ft.) from ML (Limited
Industrial) District to P (Planned Community) District to allow a new
4-story, 140,654 sq. ft. office building (0.67 FAR). Status/Next
Step(s): Approved. Planning Are a: Moffett/Whisman Project Planner:
Lindsay Hagan"
"600 National Ave, Mountain View, CA 94043",2014-8,"In May 2014, the City Council approved a request by National Avenue P
artners to rezone 4.8 acres (210,346 sq. ft.) from ML (Limited
Industrial) District to P (Planned Community) District to allow a new
4-story, 140,654 sq. ft. office building (0.67 FAR). Status/Next
Step(s): Approved. Planning Area: Moffett/Whisman Project Planner:
Lindsay Hagan"
"600 National Ave, Mountain View, CA 94043",2014-10,"In May 2014, the City Council approved a request by National Avenue
Partners to rezone 4.8 acres (210,346 sq. ft.) from ML (Limited
Industrial) District to P (Planned Community) District to allow a new
4-story, 140,654 sq. ft. office building (0.67 FAR). Status/Next
Step(s): Approved. Planning Area: Moffett/Whisman Project Planner:
Lindsay Hagan"
"600 National Ave, Mountain View, CA 94043",2014-11,"In May 2014, the City Council approved a request by National Avenue
Partners to rezone 4.8 acres (210,346 sq. ft.) from ML (Limited
Industrial) District to P (Planned Community) District to allow a new
4-story, 140,654 sq. ft. office building (0.67 FAR). Status/Next
Step(s): Approved. Demolition began in October 2014. Building permit
plans are currently under review. Planning Area: Moffett/Whisman
Project Planner: Lindsay Hagan"
"600 National Ave, Mountain View, CA 94043",2015-1,"In May 2014, the City Council approved a request by National Avenue
Partners to rezone 4.8 acres (210,346 sq. ft.) from ML (Limited
Industrial) District to P (Planned Community) District to allow a new
4-story, 140,654 sq. ft. office building (0.67 FAR). Status/Next
Step(s): Approved. Demolition beg an in October 2014. Building permit
plans are currently under review. Planning Area: Moffett/Whisman
Project Planner: Lindsay Hagan"
"600 National Ave, Mountain View, CA 94043",2015-2,"In May 2014, the City Council approved a request by National Avenue
Partners to rezone 4.8 acres (210,346 sq. ft.) from ML (Limited
Industrial) District to P (Planned Community) District to allow a new
4-story, 140,654 sq. ft. office building (0.67 FAR). Status/Next
Step(s): Approved. Demolition began in October 2014. The applicant
submitted building permit plans, and staff is currently reviewing the
plans. Planning Area: Moffett/Whisman Project Planner: Lindsay Hagan"
"600 National Ave, Mountain View, CA 94043",2015-3,"In May 2014, the City Council approved a request by National Avenue
Partners to rezone 4.8 acres (210,346 sq. ft.) from ML (Limited
Industrial) District to P (Planned Community) District to allow a new
4-story, 140,654 sq. ft. office building (0.67 FAR) a one-story
parking structure and the removal of 1 1 Heritage trees to replace
four industrial buildings. Status/Next Step(s): Approved. Demolition
began in October 201 4. The applicant submitted building permit plans,
and staff is currently reviewing the plans. Planning Area:
Moffett/Whisman Project Planner: Lindsay Hagan Applicant: National
Avenue Partners"
"600 National Ave, Mountain View, CA 94043",2015-4,"In May 2014, the City Council approved a request by National Avenue
Partners to rezone 4.8 acres (210,346 sq. ft.) from ML (Limited
Industrial) District to P (Planned Community) District to allow a new
4- story, 140,654 sq. ft. office building (0.67 FAR) a one-story
parking structure and the removal of 1 1 Heritage trees to replace
four industrial buildings. Status/Next Step(s): Approved. Demolition
began in October 201 4. The applicant submitted building permit plans,
and staff is currently reviewing the plans. Planning Area:
Moffett/Whisman Project Planner: Lindsay Hagan Applicant: National
Avenue Partners"
"600 National Ave, Mountain View, CA 94043",2015-5,"In May 2014, the City Council approved a request by National Avenue
Partners to rezone 4.8 acres (210,346 sq. ft.) from ML (Limited
Industrial) District to P (Planned Community) District to allow a new
4- story, 140,654 sq. ft. office building (0.67 FAR) a one-story
parking structure and the removal of 1 1 Heritage trees to replace
four industrial buildings. Status/Next Step(s): Approved. Demolition
began in October 201 4. The applicant submitted building permit plans,
and staff is currently reviewing the plans. Planning Area:
Moffett/Whisman Proje ct Planner: Lindsay Hagan Applicant: National
Avenue Partners"
